OBS,HOUSEHOLDID,LASTPURCHASE,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,DISPLPRIVATE,DISPLSUNSHINE,DISPLKEEBLER,DISPLNABISCO,FEATPRIVATE,FEATSUNSHINE,FEATKEEBLER,FEATNABISCO,FEATDISPLPRIVATE,FEATDISPLSUNSHIN,FEATDISPLKEEBLER,FEATDISPLNABISCO
1059,45,0,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1060,45,0,0,0,1,0,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1061,45,0,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1062,45,0,0,0,1,0,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1063,45,0,0,0,1,0,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1064,45,0,0,0,1,0,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1065,45,0,0,0,1,0,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1066,45,0,0,0,1,0,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1067,45,0,0,0,1,0,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1068,45,0,0,0,1,0,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1069,45,0,0,0,1,0,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1070,45,0,0,0,1,0,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,1,0,0,0,0
1071,45,0,0,0,1,0,0.639999986,0.980000019,1.209999919,1.190000057,1,0,0,0,0,0,0,0,0,0,0,0
1072,45,0,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1073,45,0,0,0,1,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1074,45,0,0,0,1,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1075,45,0,0,0,1,0,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1076,45,0,0,0,1,0,0.839999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1077,45,0,0,0,1,0,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1078,45,0,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1079,45,1,0,0,1,0,0.720000029,0.949999988,1.039999962,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1080,46,0,0,0,0,1,0.689999998,0.789999962,0.99000001,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1081,46,0,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1082,46,0,0,0,0,1,0.789999962,0.889999986,1.389999986,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1083,46,0,0,0,0,1,0.5,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,0,1,0,0,0
1084,46,0,0,0,0,1,0.789999962,0.789999962,1.089999914,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1085,46,0,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1086,46,0,0,0,0,1,0.649999976,0.789999962,1.149999976,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1087,46,0,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1088,46,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1089,46,0,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,1,0,0,0,0,0,0,0,0
1090,46,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1091,46,0,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1092,46,0,0,0,1,0,0.889999986,0.99000001,1.349999905,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1093,46,0,0,0,1,0,0.889999986,1.190000057,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1094,46,0,0,0,0,1,0.889999986,0.99000001,1.349999905,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
1095,46,0,0,0,1,0,0.720000029,1.089999914,1.039999962,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1096,46,1,0,0,1,0,0.959999979,1.289999962,1.039999962,1.2299999,1,0,0,0,0,0,0,0,0,0,0,0
1097,47,0,0,0,0,1,0.709999979,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1098,47,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
1099,47,0,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1100,47,0,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
1101,47,0,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1102,47,0,0,0,0,1,0.5,0.889999986,1.070000052,1.149999976,0,0,0,0,0,0,0,0,1,0,0,0
1103,47,0,0,0,0,1,0.519999921,0.889999986,1.149999976,0.99000001,0,1,1,0,1,0,0,0,0,0,0,0
1104,47,0,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1105,47,0,0,0,0,1,0.519999921,0.970000029,1.089999914,1.149999976,0,0,0,0,0,0,0,0,0,0,0,0
1106,47,0,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1107,47,0,0,0,0,1,0.599999964,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1108,47,0,0,0,0,1,0.569999933,0.970000029,1.149999976,1.089999914,0,0,0,0,0,0,0,0,1,0,0,0
1109,47,0,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1110,47,0,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1111,47,0,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
1112,47,0,0,0,0,1,0.579999924,0.879999995,0.980000019,1.079999924,0,1,0,0,0,0,0,0,0,0,0,0
1113,47,0,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1114,47,0,0,0,0,1,0.599999964,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1115,47,0,1,0,0,0,0.889999986,1.089999914,1.209999919,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
1116,47,0,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1117,47,0,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,1,0,0,0,0,0,0,0,0,0,0,0
1118,47,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1119,47,0,0,0,0,1,0.599999964,1.00999999,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1120,47,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1121,47,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1122,47,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1123,47,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1124,47,0,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
1125,47,0,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
1126,47,0,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1127,47,0,0,0,0,1,0.589999914,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1128,47,1,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1129,48,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
1130,48,0,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1131,48,0,0,0,0,1,0.599999964,0.970000029,1.149999976,1.089999914,1,0,0,0,0,0,0,0,0,0,0,0
1132,48,0,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1133,48,0,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1134,48,0,0,0,0,1,0.779999912,0.980000019,1.209999919,0.74000001,0,0,0,0,0,0,0,0,0,0,0,0
1135,48,0,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1136,48,0,0,0,0,1,0.789999962,1.089999914,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1137,48,0,0,1,0,0,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1138,48,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1139,48,0,0,0,0,1,0.680000007,0.930000007,1.129999995,0.980000019,1,0,0,0,0,0,0,1,0,0,0,0
1140,48,0,0,0,0,1,0.819999933,1.089999914,1.209999919,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
1141,48,0,0,0,0,1,0.589999914,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0,0,0,1,0
1142,48,0,0,0,0,1,0.589999914,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1143,48,0,0,0,0,1,0.589999914,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
1144,48,0,0,0,0,1,0.649999976,1.049999952,1.289999962,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1145,48,1,0,0,0,1,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1146,49,0,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1147,49,0,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1148,49,0,1,0,0,0,0.549999952,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
1149,49,0,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1150,49,0,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1151,49,0,1,0,0,0,0.549999952,0.789999962,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1152,49,0,1,0,0,0,0.549999952,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1153,49,0,1,0,0,0,0.889999986,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1154,49,0,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1155,49,0,1,0,0,0,0.889999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1156,49,0,1,0,0,0,0.889999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1157,49,0,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1158,49,0,1,0,0,0,0.689999998,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1159,49,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1160,49,0,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1161,49,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1162,49,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1163,49,0,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1164,49,0,1,0,0,0,0.689999998,0.789999962,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
1165,49,0,1,0,0,0,0.889999986,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1166,49,0,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1167,49,0,1,0,0,0,0.889999986,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1168,49,0,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,0,0,0,0,0,0,0,1,0,0,0,0
1169,49,0,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1170,49,0,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1171,49,0,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1172,49,0,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1173,49,0,1,0,0,0,0.889999986,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1174,49,0,0,0,0,1,1.149999976,0.980000019,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1175,49,0,1,0,0,0,1.049999952,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1176,49,0,0,1,0,0,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1177,49,0,1,0,0,0,1.049999952,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1178,49,0,1,0,0,0,0.949999988,1.089999914,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1179,49,0,0,0,1,0,0.959999979,1.089999914,1.089999914,1.289999962,0,0,1,1,0,0,0,0,0,0,0,0
1180,49,0,0,1,0,0,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1181,49,0,1,0,0,0,0.889999986,0.949999988,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1182,49,0,0,0,0,1,0.680000007,0.930000007,1.119999886,0.980000019,1,0,0,0,0,0,0,0,0,0,0,0
1183,49,0,1,0,0,0,0.789999962,1.089999914,1.219999909,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0
1184,49,0,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,0,0,0,1,0,0,0,0,0,0,0,0
1185,49,1,1,0,0,0,1.149999976,1.289999962,1.039999962,1.2299999,1,0,0,0,0,0,0,0,0,0,0,0
1186,50,0,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1187,50,0,0,0,0,1,0.5,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0,1,0,1,0
1188,50,0,0,0,0,1,0.5,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,1,0,0,0
1189,50,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1190,50,0,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1191,50,0,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1192,50,0,0,0,0,1,0.649999976,0.889999986,1.019999981,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1193,50,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.149999976,0,1,0,0,0,0,0,0,0,0,1,0
1194,50,0,0,0,0,1,0.599999964,0.889999986,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1195,50,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1196,50,0,0,0,0,1,0.599999964,0.970000029,1.149999976,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1197,50,0,0,0,0,1,0.609999955,0.970000029,1.149999976,1.089999914,1,0,0,1,0,0,0,0,0,0,0,0
1198,50,0,0,0,0,1,0.599999964,0.970000029,0.99000001,1.25,0,0,1,0,0,0,0,0,0,0,0,0
1199,50,0,0,0,0,1,0.599999964,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
1200,50,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1201,50,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,1,0,0,0,0
1202,50,1,0,0,0,1,0.649999976,1.049999952,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1203,51,0,0,0,0,1,0.709999979,0.689999998,0.879999995,1.199999928,0,0,0,0,0,0,0,0,0,0,0,0
1204,51,0,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,1,1,0,0,0,0,0,0,0,0
1205,51,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
1206,51,0,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,1,0,0,0,0,0,0,0,0
1207,51,0,1,0,0,0,0.549999952,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1208,51,0,0,0,0,1,0.779999912,0.789999962,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1209,51,0,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1210,51,0,0,0,0,1,0.779999912,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1211,51,0,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1212,51,0,0,0,0,1,0.779999912,0.980000019,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1213,51,0,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1214,51,0,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
1215,51,0,0,0,0,1,0.639999986,1.029999971,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1216,51,0,0,0,0,1,0.639999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1217,51,0,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1218,51,0,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1219,51,0,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1220,51,0,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1221,51,0,0,0,0,1,0.839999914,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1222,51,0,0,0,0,1,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
1223,51,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1224,51,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1225,51,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1226,51,0,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1227,51,0,0,0,0,1,0.779999912,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1228,51,0,0,0,0,1,0.639999986,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1229,51,0,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,1,0,0,1,0,0,0,0,0,0,0,0
1230,51,0,0,0,0,1,0.639999986,0.980000019,1.209999919,1.190000057,1,0,0,0,0,0,0,0,0,0,0,0
1231,51,0,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1232,51,0,0,0,0,1,0.779999912,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1233,51,0,0,0,0,1,0.789999962,1.089999914,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1234,51,0,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1235,51,0,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,1,0,0,1,0,0,0,0,0,0,0,0
1236,51,0,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1237,51,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
1238,51,0,0,0,0,1,0.859999955,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
1239,51,0,0,0,0,1,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
1240,51,0,0,0,0,1,0.649999976,1.049999952,1.169999957,1.289999962,0,0,1,0,0,0,0,0,0,0,0,0
1241,51,0,0,0,0,1,0.819999933,1.089999914,1.209999919,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
1242,51,0,0,0,0,1,0.819999933,0.949999988,1.209999919,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
1243,51,0,1,0,0,0,0.789999962,1.089999914,1.219999909,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0
1244,51,0,0,0,0,1,0.720000029,0.949999988,1.039999962,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1245,51,1,0,0,1,0,0.959999979,1.289999962,1.039999962,1.2299999,1,0,0,0,0,0,0,0,0,0,0,0
1246,52,0,0,1,0,0,0.689999998,0.789999962,0.99000001,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0
1247,52,0,0,1,0,0,0.689999998,0.789999962,0.99000001,1.129999995,0,0,1,1,0,0,0,0,0,0,0,0
1248,52,0,0,1,0,0,0.689999998,0.99000001,0.99000001,1.00999999,0,0,0,1,0,0,0,0,0,0,0,0
1249,52,0,0,1,0,0,0.689999998,0.99000001,0.99000001,1.00999999,0,0,0,1,0,0,0,0,0,0,0,0
1250,52,0,0,1,0,0,0.789999962,0.99000001,0.99000001,1.00999999,0,0,0,0,0,0,0,0,0,0,0,0
1251,52,0,0,1,0,0,0.789999962,0.99000001,1.149999976,1.00999999,0,0,0,0,0,0,0,0,0,0,0,0
1252,52,0,0,1,0,0,0.789999962,0.99000001,1.25,1.179999828,0,0,0,0,0,0,0,0,0,0,0,0
1253,52,0,0,0,0,1,0.689999998,0.789999962,1.25,0.789999962,0,1,0,0,0,0,0,0,0,0,0,1
1254,52,0,0,1,0,0,0.49000001,0.789999962,1.25,1.059999824,0,0,0,1,1,0,0,0,0,0,0,0
1255,52,0,0,1,0,0,0.689999998,0.789999962,1.089999914,1.2299999,0,0,0,0,0,0,0,0,0,0,0,0
1256,52,0,0,1,0,0,0.689999998,0.789999962,1.25,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1257,52,0,0,1,0,0,0.689999998,0.789999962,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
1258,52,0,0,1,0,0,0.689999998,0.689999998,1.149999976,1.139999986,0,0,0,1,0,1,0,0,0,0,0,0
1259,52,0,0,1,0,0,0.689999998,0.789999962,1.149999976,1.139999986,0,0,0,0,0,0,0,0,0,0,0,0
1260,52,0,0,1,0,0,0.649999976,0.789999962,1.349999905,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
1261,52,0,0,1,0,0,0.649999976,0.789999962,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1262,52,0,0,1,0,0,0.75,0.789999962,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1263,52,0,0,1,0,0,0.759999931,0.789999962,1.349999905,1.149999976,0,0,0,0,0,0,0,0,0,0,0,1
1264,52,0,0,0,0,1,0.789999962,1.089999914,1.190000057,1.149999976,0,0,0,0,0,0,0,0,0,0,0,0
1265,52,0,0,1,0,0,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1266,52,0,0,0,0,1,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1267,52,0,0,1,0,0,0.889999986,1.190000057,1.289999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1268,52,0,0,1,0,0,0.889999986,1.190000057,1.289999962,0.99000001,0,0,0,0,0,0,0,1,0,0,0,0
1269,52,0,0,0,0,1,0.789999962,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
1270,52,0,0,1,0,0,0.889999986,0.889999986,1.349999905,1.039999962,0,0,0,0,0,0,0,0,0,0,0,0
1271,52,1,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,1,0,0,0,0,0,0,0,0,0,0,0
1272,53,0,0,0,0,1,0.680000007,0.689999998,0.879999995,0.869999945,0,0,0,0,0,0,0,0,0,0,0,0
1273,53,0,0,0,0,1,0.680000007,0.689999998,0.879999995,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
1274,53,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
1275,53,0,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
1276,53,0,0,0,0,1,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,0,0,1,0,0,0,0,0,0
1277,53,0,0,0,0,1,0.789999962,0.889999986,1.029999971,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
